filename,source,category,type,url,comments
economist_daily_chart_528.png,Economist Daily,N,Bars,http://media.economist.com/images/images-magazine/2010/33/NA/201033NAC063.gif,
economist_daily_chart_520.png,Economist Daily,N,Bars,http://media.economist.com/images/images-magazine/2010/34/NA/201034NAC157.gif,
economist_daily_chart_415.png,Economist Daily,N,Lines,http://media.economist.com/sites/default/files/imagecache/original-size/20110205_WOC143_0.gif,
economist_daily_chart_280.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110827_WOC449.gif,
economist_daily_chart_11.png,Economist Daily,N,Table,http://media.economist.com/sites/default/files/mexban1.png?1350913229,
economist_daily_chart_424.png,Economist Daily,N,Lines,http://media.economist.com/sites/default/files/imagecache/original-size/20110122_WOC024.gif,
economist_daily_chart_404.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110226_WOC263_0.gif,
economist_daily_chart_179.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/t1_overall.png?1336059461,
economist_daily_chart_178.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20120128_WOC464.gif,
economist_daily_chart_534.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/cf_images/images-magazine/2010/26/NA/201026NAC393_290.jpg,
economist_daily_chart_490.png,Economist Daily,N,Table,http://media.economist.com/sites/default/files/imagecache/original-size/20101009_WOC433.gif,
economist_daily_chart_374.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110416_WOC549.gif,
economist_daily_chart_4.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/full-width/images/2012/11/blogs/graphic-detail/20121103_woc372.png,
economist_daily_chart_168.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20120218_WOC591.gif,
economist_daily_chart_398.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/politics.png?1345214807,
economist_daily_chart_413.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110212_WOC160.gif,
economist_daily_chart_497.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20101002_WOC377.gif,
economist_daily_chart_247.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20111008_WOC729.gif,
economist_daily_chart_150.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/full-width/images/2012/03/blogs/graphic-detail/20120317_WOC758.png,
economist_daily_chart_95.png,Economist Daily,N,Maps,http://media.economist.com/sites/default/files/imagecache/full-width/images/2012/06/blogs/graphic-detail/20120609_wom915.png,
economist_daily_chart_382.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110402_WOC485.gif,
economist_daily_chart_262.png,Economist Daily,N,Table,http://media.economist.com/sites/default/files/imagecache/original-size/20110924_WOC626_1.gif,
economist_daily_chart_54.png,Economist Daily,N,Points,http://media.economist.com/sites/default/files/imagecache/full-width/images/2012/08/blogs/graphic-detail/20120811_woc973.png,
economist_daily_chart_257.png,Economist Daily,N,Points,http://media.economist.com/sites/default/files/cf_images/images-magazine/2011/10/01/WO/20111001_WOC692.gif,
economist_daily_chart_352.png,Economist Daily,N,Table,http://media.economist.com/images/images-magazine/2011/05/21/WO/20110521_WOC778.gif,
economist_daily_chart_392.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20110312_WOC347_2.gif,
economist_daily_chart_204.png,Economist Daily,N,Bars,http://media.economist.com/sites/default/files/imagecache/original-size/20111217_WOC248.gif,
np_16.png,National Post,N,Text Based,http://nationalpostnews.files.wordpress.com/2012/06/fo0602_unionjackc1500.gif,
np_10.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/07/na0725_denvershooting15001.gif,
np_48.png,National Post,N,Trees and Networks,http://nationalpostnews.files.wordpress.com/2011/11/big.jpg,
np_30.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/02/fo0227_marianatrenchweb1.jpg,
np_11.png,National Post,N,Trees and Networks,http://nationalpostnews.files.wordpress.com/2012/07/fo0721-mvteams.jpg,
np_40.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/01/jason-kills_lg.jpg,
np_2.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/11/na1110_remembrancedayweb15001.jpg,
np_7.png,National Post,N,Bars,http://nationalpostnews.files.wordpress.com/2012/08/mars_15001.gif,
np_47.png,National Post,N,Points,http://nationalpostnews.files.wordpress.com/2011/11/na1111_remembranceflaglarge.gif,
np_21.png,National Post,N,Area,http://nationalpostnews.files.wordpress.com/2012/05/av0508-slavery.jpg,
np_23.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/05/to0504_subway_expansion_2500.gif,
np_53.png,National Post,N,Points,http://nationalpostnews.files.wordpress.com/2011/09/union.jpg,
np_22.png,National Post,N,Area,http://nationalpostnews.files.wordpress.com/2012/05/fo0505_nuclearweaponsw25001.gif,
np_54.png,National Post,N,Area,http://nationalpostnews.files.wordpress.com/2011/08/applehuge.jpg,
np_1.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/11/fo1114_pentagonties12002.jpg,
np_37.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/01/concordia-salvage2.jpg,
np_39.png,National Post,N,Diagrams,http://nationalpostnews.files.wordpress.com/2012/01/fo0218_syriadeathtoll1500.jpg,
v487_n7405_13_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11185_F2.html,
v489_n7414_25_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11391_F1.html,
v482_n7386_10_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v482/n7386/fig_tab/nature10847_F1.html,
v484_n7394_10_f4.png,Nature,S,Lines, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F4.html,
v487_n7405_13_f5.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11185_T2.html,
v485_n7397_15_f1.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature11011_F1.html,
v486_n7403_1_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11116_F1.html,
v484_n7392_14_f3.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10906_F3.html,
v485_n7397_11_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature11069_F2.html,
v487_n7407_15_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11264_F1.html,
v485_n7400_15_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11050_F1.html,
v483_n7388_13_f4.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v483/n7388/fig_tab/nature10839_F4.html,
v485_n7399_17_f4.png,Nature,S,Lines, http://www.nature.com/nature/journal/v485/n7399/fig_tab/nature11058_F4.html,
v490_n7419_7_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11511_F4.html,
v488_n7410_18_f2.png,Nature,S,Table, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11240_F2.html,
v485_n7398_15_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7398/fig_tab/nature11056_F2.html,
v485_n7399_13_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v485/n7399/fig_tab/nature11014_F1.html,
v487_n7405_22_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11149_F1.html,
v490_n7419_20_f3.png,Nature,S,Table, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11401_T2.html,
v483_n7387_5_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10778_F2.html,
v487_n7405_13_f4.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11185_T1.html,
v490_n7418_6_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11490_F3.html,
v488_n7413_3_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11360_F2.html,
v486_n7404_6_f2.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7404/fig_tab/nature11161_F2.html,
v490_n7418_2_f5.png,Nature,S,Table, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11450_T1.html,
v484_n7394_5_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature11068_F2.html,
v485_n7400_16_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11119_F3.html,
v483_n7387_19_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10861_F3.html,
v489_n7415_12_f5.png,Nature,S,Bars, http://www.nature.com/nature/journal/v489/n7415/fig_tab/nature11318_F5.html,
v490_n7418_12_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11461_F1.html,
v483_n7387_8_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10785_F2.html,
v489_n7415_8_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7415/fig_tab/489214a_F1.html,
v484_n7393_1_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F1.html,
v490_n7419_1_f14.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11518_T1.html,
v483_n7390_14_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10961_F2.html,
v482_n7386_10_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v482/n7386/fig_tab/nature10847_F2.html,
v490_n7419_1_f6.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11518_T1.html,
v488_n7409_14_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v488/n7409/fig_tab/nature11237_F1.html,
v488_n7409_7_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v488/n7409/fig_tab/nature11297_F1.html,
v490_n7419_2_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/490179a_F2.html,
v488_n7412_8_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11342_F1.html,
v483_n7389_11_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7389/fig_tab/nature10932_F1.html,
v486_n7403_1_f7.png,Nature,S,Bars, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11116_F5.html,
v483_n7389_24_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7389/fig_tab/nature10862_F3.html,
v486_n7403_1_f3.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11116_F3.html,
v488_n7412_8_f4.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11342_F4.html,
v487_n7407_21_f3.png,Nature,S,Bars, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11207_F3.html,
v488_n7411_6_f5.png,Nature,S,Points, http://www.nature.com/nature/journal/v488/n7411/fig_tab/nature11339_F4.html,
v488_n7411_6_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v488/n7411/fig_tab/nature11339_F2.html,
v487_n7406_16_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7406/fig_tab/nature11180_F4.html,
v485_n7397_6_f4.png,Nature,S,Lines, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature10990_F3.html,
v486_n7404_17_f2.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7404/fig_tab/nature11219_F2.html,
v487_n7405_21_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11155_F4.html,
v487_n7405_4_f6.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11220_F6.html,
v489_n7415_13_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v489/n7415/fig_tab/nature11421_F1.html,
v486_n7403_13_f2.png,Nature,S,Maps, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11216_F2.html,
v487_n7408_17_f4.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11289_F4.html,
v485_n7399_9_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7399/fig_tab/nature11067_F2.html,
v488_n7413_12_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11370_F2.html,
v486_n7403_1_f8.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11116_F6.html,
v482_n7386_1_f10.png,Nature,S,Lines, http://www.nature.com/nature/journal/v482/n7386/fig_tab/nature10770_F6.html,removed
v483_n7391_1_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10902_F1.html,
v489_n7416_1_f7.png,Nature,S,Points, http://www.nature.com/nature/journal/v489/n7416/fig_tab/nature11406_F4.html,
v487_n7407_22_f5.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11169_T1.html,
v485_n7400_14_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11140_F1.html,
v485_n7397_15_f3.png,Nature,S,Table, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature11011_T1.html,
v483_n7391_3_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F1.html,
v490_n7420_19_f3.png,Nature,S,Table, http://www.nature.com/nature/journal/v490/n7420/fig_tab/nature11519_T1.html,
v490_n7420_23_f5.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7420/fig_tab/nature11430_F4.html,
v483_n7390_12_f1.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10891_F1.html,
v487_n7406_16_f1.png,Nature,S,Grid / Matrix, http://www.nature.com/nature/journal/v487/n7406/fig_tab/nature11180_F1.html,
v490_n7419_15_f2.png,Nature,S,Bars, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11420_F2.html,
v488_n7412_12_f2.png,Nature,S,Bars, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11273_F2.html,
v490_n7419_8_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11562_F2.html,
v485_n7397_6_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature10990_F2.html,
v488_n7412_1_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11396_F3.html,
v485_n7400_8_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11065_F3.html,
v489_n7415_5_f4.png,Nature,S,Bars, http://www.nature.com/nature/journal/v489/n7415/fig_tab/nature11472_F3.html,
v487_n7408_15_f3.png,Nature,S,Bars, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11286_F3.html,
v485_n7398_18_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v485/n7398/fig_tab/nature10987_F1.html,
v489_n7416_15_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v489/n7416/fig_tab/nature11330_F2.html,
v485_n7396_10_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v485/n7396/fig_tab/nature10967_F2.html,
v488_n7410_8_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11278_F3.html,
v488_n7411_12_f2.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7411/fig_tab/nature11258_F2.html,
v485_n7398_7_f4.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7398/fig_tab/nature11022_F4.html,
v483_n7391_8_f3.png,Nature,S,Area, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F3.html,
v483_n7389_11_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7389/fig_tab/nature10932_F3.html,
v488_n7412_9_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11324_F1.html,
v484_n7394_8_f4.png,Nature,S,Points, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10890_F4.html,
v488_n7412_11_f1.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11280_F1.html,
v484_n7392_14_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10906_F2.html,
v488_n7410_10_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11295_F1.html,
v482_n7386_7_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v482/n7386/fig_tab/nature10793_F2.html,
v489_n7417_6_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v489/n7417/fig_tab/nature11447_F2.html,
v483_n7389_13_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v483/n7389/fig_tab/nature10854_F1.html,
v486_n7403_1_f2.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11116_F2.html,
v488_n7412_1_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11396_F2.html,
v482_n7386_7_f1.png,Nature,S,Lines, http://www.nature.com/nature/journal/v482/n7386/fig_tab/nature10793_F1.html,
v487_n7406_13_f2.png,Nature,S,Points, http://www.nature.com/nature/journal/v487/n7406/fig_tab/nature11146_F2.html,
v485_n7399_13_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7399/fig_tab/nature11014_F3.html,
v487_n7406_6_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v487/n7406/fig_tab/nature11224_F1.html,
v488_n7412_12_f4.png,Nature,S,Points, http://www.nature.com/nature/journal/v488/n7412/fig_tab/nature11273_F4.html,
v489_n7416_6_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7416/fig_tab/nature11446_F2.html,
v485_n7400_15_f3.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11050_F3.html,
v488_n7413_12_f1.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11370_F1.html,
v486_n7401_12_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v486/n7401/fig_tab/nature11145_F1.html,
v489_n7414_12_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11376_F1.html,
v487_n7407_22_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11169_F4.html,
v487_n7405_10_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11253_F1.html,
v487_n7407_15_f3.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11264_F3.html,
v485_n7397_14_f3.png,Nature,S,Table, http://www.nature.com/nature/journal/v485/n7397/fig_tab/nature10945_T1.html,
v490_n7418_12_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11461_F3.html,
v483_n7391_13_f4.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10899_F4.html,
v488_n7410_11_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11322_F4.html,
v483_n7390_12_f2.png,Nature,S,Maps, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10891_F2.html,
v487_n7405_9_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7405/fig_tab/nature11254_F1.html,
v488_n7410_1_f1.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11298_F1.html,
v490_n7418_4_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11412_F1.html,
v490_n7419_1_f7.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11518_T1.html,
v489_n7414_25_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11391_F3.html,
v489_n7414_5_f5.png,Nature,S,Grid / Matrix, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11212_F5.html,
v488_n7411_12_f3.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7411/fig_tab/nature11258_F3.html,
v490_n7419_2_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/490179a_F1.html,
v489_n7414_18_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11407_F3.html,
v488_n7410_13_f5.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11227_F5.html,
v488_n7413_3_f1.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11360_F1.html,
v490_n7418_20_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11378_F1.html,
v485_n7399_13_f4.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7399/fig_tab/nature11014_F4.html,
v484_n7395_11_f4.png,Nature,S,Maps, http://www.nature.com/nature/journal/v484/n7395/fig_tab/nature10968_F4.html,
v483_n7387_3_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10883_F1.html,
v483_n7390_8_f1.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10942_F1.html,
v490_n7420_6_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v490/n7420/fig_tab/nature11473_F3.html,
v486_n7404_1_f5.png,Nature,S,Table, http://www.nature.com/nature/journal/v486/n7404/fig_tab/nature11131_T1.html,
v485_n7398_1_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v485/n7398/fig_tab/nature10954_F4.html,
v486_n7404_13_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v486/n7404/fig_tab/nature11124_F1.html,
v488_n7413_23_f4.png,Nature,S,Points,http://www.nature.com/nature/archive/index.html,
v486_n7403_5_f5.png,Nature,S,Grid / Matrix, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11143_F5.html,
v488_n7411_6_f4.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7411/fig_tab/nature11339_F3.html,
v489_n7417_20_f4.png,Nature,S,Circles, http://www.nature.com/nature/journal/v489/n7417/fig_tab/nature11353_F4.html,
v486_n7404_10_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v486/n7404/fig_tab/nature11222_F1.html,
v483_n7390_12_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10891_F3.html,
v483_n7391_1_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10902_F3.html,
v483_n7387_13_f2.png,Nature,S,Grid / Matrix, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10843_F2.html,
v484_n7394_5_f5.png,Nature,S,Area, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature11068_F4.html,
v487_n7408_12_f5.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11205_T1.html,
v490_n7418_1_f2.png,Nature,S,Bars, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11413_F2.html,
v489_n7414_12_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11376_F2.html,
v486_n7403_11_f2.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11121_F2.html,
v488_n7413_23_f1.png,Nature,S,Trees and Networks, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11313_F1.html,
v490_n7419_7_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11511_F3.html,
v490_n7418_8_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v490/n7418/fig_tab/nature11469_F2.html,
v483_n7387_10_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7387/fig_tab/nature10848_F1.html,
v489_n7416_6_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7416/fig_tab/nature11446_F1.html,
v483_n7389_22_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v483/n7389/fig_tab/nature10865_F2.html,
v488_n7410_18_f1.png,Nature,S,Bars, http://www.nature.com/nature/journal/v488/n7410/fig_tab/nature11240_F1.html,
v486_n7403_16_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v486/n7403/fig_tab/nature11186_F1.html,
v486_n7402_14_f2.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v486/n7402/fig_tab/nature11074_F2.html,
v490_n7419_20_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11401_F1.html,
v487_n7407_5_f4.png,Nature,S,Bars, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11260_F4.html,
v486_n7401_7_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v486/n7401/fig_tab/nature11203_F1.html,
v490_n7419_11_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11492_F1.html,
v484_n7392_9_f3.png,Nature,S,Lines, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10966_F3.html,
v490_n7419_1_f8.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v490/n7419/fig_tab/nature11518_T1.html,
v490_n7420_13_f1.png,Nature,S,Maps, http://www.nature.com/nature/journal/v490/n7420/fig_tab/nature11493_F1.html,
v484_n7394_10_f3.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F3.html,
v489_n7416_6_f3.png,Nature,S,Distribution, http://www.nature.com/nature/journal/v489/n7416/fig_tab/nature11446_F3.html,
v487_n7407_7_f2.png,Nature,S,Grid / Matrix, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11252_F2.html,
v485_n7396_8_f1.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7396/fig_tab/nature10982_F1.html,
v488_n7413_12_f5.png,Nature,S,Lines, http://www.nature.com/nature/journal/v488/n7413/fig_tab/nature11370_F5.html,
v487_n7407_23_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7407/fig_tab/nature11172_F4.html,
v483_n7391_8_f2.png,Nature,S,Lines, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F2.html,
v487_n7408_6_f4.png,Nature,S,Points, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11255_F4.html,
v485_n7400_14_f3.png,Nature,S,Points, http://www.nature.com/nature/journal/v485/n7400/fig_tab/nature11140_F3.html,
v487_n7408_4_f4.png,Nature,S,Table, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11301_T1.html,
v489_n7414_20_f1.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v489/n7414/fig_tab/nature11441_F1.html,
v487_n7408_19_f4.png,Nature,S,Diagrams, http://www.nature.com/nature/journal/v487/n7408/fig_tab/nature11218_F4.html,
