filename,source,category,panel(s),url
v483_n7390_1_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10904_F5.html
v483_n7390_20_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10898_F1.html
v483_n7390_20_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10898_F2.html
v483_n7390_20_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10898_F3.html
v483_n7390_20_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10898_F4.html
v483_n7390_21_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10882_F1.html
v483_n7390_21_f2.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10882_F2.html
v483_n7390_21_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10882_F3.html
v483_n7390_21_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10882_F4.html
v483_n7390_22_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10881_F1.html
v483_n7390_22_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10881_F2.html
v483_n7390_22_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10881_F3.html
v483_n7390_22_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10881_F4.html
v483_n7390_3_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10892_F1.html
v483_n7390_3_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10892_F2.html
v483_n7390_3_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10892_F3.html
v483_n7390_3_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10892_F4.html
v483_n7390_3_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10892_F5.html
v483_n7390_5_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10895_F1.html
v483_n7390_5_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10895_F2.html
v483_n7390_5_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10895_F3.html
v483_n7390_5_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10895_F4.html
v483_n7390_5_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10895_F5.html
v483_n7390_8_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10942_F1.html
v483_n7390_8_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10942_F2.html
v483_n7390_8_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10942_F3.html
v483_n7390_8_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7390/fig_tab/nature10942_F4.html
v483_n7391_11_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10903_F1.html
v483_n7391_11_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10903_F2.html
v483_n7391_11_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10903_F3.html
v483_n7391_11_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10903_F4.html
v483_n7391_11_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10903_F5.html
v483_n7391_12_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10910_F1.html
v483_n7391_12_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10910_F2.html
v483_n7391_12_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10910_F3.html
v483_n7391_12_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10910_F4.html
v483_n7391_13_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10899_F1.html
v483_n7391_13_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10899_F2.html
v483_n7391_13_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10899_F3.html
v483_n7391_13_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10899_F4.html
v483_n7391_14_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10953_F1.html
v483_n7391_14_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10953_F2.html
v483_n7391_14_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10953_F3.html
v483_n7391_14_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10953_F4.html
v483_n7391_15_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11003_F1.html
v483_n7391_15_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11003_F2.html
v483_n7391_15_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11003_F3.html
v483_n7391_15_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11003_F4.html
v483_n7391_17_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10927_F1.html
v483_n7391_17_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10927_F2.html
v483_n7391_17_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10927_F3.html
v483_n7391_17_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10927_F4.html
v483_n7391_18_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10937_F1.html
v483_n7391_18_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10937_F2.html
v483_n7391_18_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10937_F3.html
v483_n7391_18_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10937_F4.html
v483_n7391_1_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10902_F1.html
v483_n7391_1_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10902_F2.html
v483_n7391_1_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10902_F3.html
v483_n7391_20_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10911_F1.html
v483_n7391_20_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10911_F2.html
v483_n7391_20_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10911_F3.html
v483_n7391_20_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10911_F4.html
v483_n7391_21_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10894_F1.html
v483_n7391_21_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10894_F2.html
v483_n7391_21_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10894_F3.html
v483_n7391_21_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10894_F4.html
v483_n7391_22_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10893_F1.html
v483_n7391_22_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10893_F2.html
v483_n7391_22_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10893_F3.html
v483_n7391_22_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10893_F4.html
v483_n7391_23_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10917_F1.html
v483_n7391_23_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10917_F2.html
v483_n7391_23_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10917_F3.html
v483_n7391_23_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10917_F4.html
v483_n7391_3_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F1.html
v483_n7391_3_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F2.html
v483_n7391_3_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F3.html
v483_n7391_3_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F4.html
v483_n7391_3_f5.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10922_F5.html
v483_n7391_5_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11005_F1.html
v483_n7391_5_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11005_F2.html
v483_n7391_5_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11005_F3.html
v483_n7391_5_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature11005_F4.html
v483_n7391_8_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F1.html
v483_n7391_8_f2.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F2.html
v483_n7391_8_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F3.html
v483_n7391_8_f5.png,Nature,S,single, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F4.html
v483_n7391_8_f6.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10919_F5.html
v483_n7391_9_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10864_F1.html
v483_n7391_9_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10864_F2.html
v483_n7391_9_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v483/n7391/fig_tab/nature10864_F3.html
v484_n7392_10_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10920_F1.html
v484_n7392_10_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10920_F2.html
v484_n7392_10_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10920_F3.html
v484_n7392_10_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10920_F4.html
v484_n7392_12_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10900_F1.html
v484_n7392_12_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10900_F2.html
v484_n7392_12_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10900_F3.html
v484_n7392_12_f7.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10900_F4.html
v484_n7392_13_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10929_F1.html
v484_n7392_13_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10929_F2.html
v484_n7392_14_f2.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10906_F2.html
v484_n7392_14_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10906_F3.html
v484_n7392_15_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10856_F1.html
v484_n7392_15_f11.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10856_F4.html
v484_n7392_15_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10856_F2.html
v484_n7392_15_f7.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10856_F3.html
v484_n7392_17_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10905_F1.html
v484_n7392_17_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10905_F2.html
v484_n7392_17_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10905_F3.html
v484_n7392_18_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10907_F1.html
v484_n7392_18_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10907_F2.html
v484_n7392_18_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10907_F3.html
v484_n7392_18_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10907_F4.html
v484_n7392_19_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10908_F1.html
v484_n7392_19_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10908_F2.html
v484_n7392_19_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10908_F3.html
v484_n7392_19_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10908_F4.html
v484_n7392_1_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10915_F1.html
v484_n7392_1_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10915_F2.html
v484_n7392_1_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10915_F3.html
v484_n7392_1_f5.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10915_F4.html
v484_n7392_1_f6.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10915_F5.html
v484_n7392_20_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10956_F1.html
v484_n7392_20_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10956_F2.html
v484_n7392_20_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10956_F3.html
v484_n7392_20_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10956_F4.html
v484_n7392_21_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10914_F1.html
v484_n7392_21_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10914_F2.html
v484_n7392_21_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10914_F3.html
v484_n7392_21_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10914_F4.html
v484_n7392_22_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10936_F1.html
v484_n7392_22_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10936_F2.html
v484_n7392_22_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10936_F3.html
v484_n7392_22_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10936_F4.html
v484_n7392_3_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F1.html
v484_n7392_3_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F2.html
v484_n7392_3_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F3.html
v484_n7392_3_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F4.html
v484_n7392_3_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F5.html
v484_n7392_3_f6.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10944_F6.html
v484_n7392_5_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10918_F1.html
v484_n7392_5_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10918_F2.html
v484_n7392_5_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10918_F3.html
v484_n7392_5_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10918_F4.html
v484_n7392_5_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10918_F5.html
v484_n7392_7_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10909_F1.html
v484_n7392_7_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10909_F2.html
v484_n7392_7_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10909_F3.html
v484_n7392_7_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10909_F4.html
v484_n7392_7_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10909_F5.html
v484_n7392_9_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10966_F1.html
v484_n7392_9_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10966_F2.html
v484_n7392_9_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7392/fig_tab/nature10966_F3.html
v484_n7393_11_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10964_F1.html
v484_n7393_11_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10964_F2.html
v484_n7393_11_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10964_F3.html
v484_n7393_11_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10964_F4.html
v484_n7393_13_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10923_F1.html
v484_n7393_13_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10923_F2.html
v484_n7393_13_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10923_F3.html
v484_n7393_13_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10923_F4.html
v484_n7393_14_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10928_F1.html
v484_n7393_14_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10928_F2.html
v484_n7393_14_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10928_F3.html
v484_n7393_14_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10928_F4.html
v484_n7393_15_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10897_F1.html
v484_n7393_15_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10897_F2.html
v484_n7393_15_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10897_F3.html
v484_n7393_15_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10897_F4.html
v484_n7393_16_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10985_F1.html
v484_n7393_16_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10985_F2.html
v484_n7393_16_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10985_F3.html
v484_n7393_16_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10985_F4.html
v484_n7393_18_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10913_F1.html
v484_n7393_18_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10913_F2.html
v484_n7393_18_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10913_F3.html
v484_n7393_19_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10924_F1.html
v484_n7393_19_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10924_F2.html
v484_n7393_19_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10924_F3.html
v484_n7393_19_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10924_F4.html
v484_n7393_19_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10924_F5.html
v484_n7393_1_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F1.html
v484_n7393_1_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F2.html
v484_n7393_1_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F3.html
v484_n7393_1_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F4.html
v484_n7393_1_f6.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature11023_F5.html
v484_n7393_20_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10916_F1.html
v484_n7393_20_f2.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10916_F2.html
v484_n7393_20_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10916_F3.html
v484_n7393_20_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10916_F4.html
v484_n7393_2_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10926_F1.html
v484_n7393_2_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10926_F2.html
v484_n7393_2_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10926_F3.html
v484_n7393_2_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10926_F4.html
v484_n7393_2_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10926_F5.html
v484_n7393_3_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10896_F1.html
v484_n7393_3_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10896_F2.html
v484_n7393_3_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10896_F3.html
v484_n7393_3_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10896_F4.html
v484_n7393_4_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10931_F1.html
v484_n7393_4_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10931_F2.html
v484_n7393_4_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10931_F3.html
v484_n7393_4_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10931_F4.html
v484_n7393_6_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10935_F1.html
v484_n7393_6_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10935_F2.html
v484_n7393_6_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10935_F4.html
v484_n7393_8_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10970_F1.html
v484_n7393_8_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10970_F2.html
v484_n7393_8_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10970_F3.html
v484_n7393_8_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10970_F4.html
v484_n7393_8_f5.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10970_F5.html
v484_n7393_9_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10946_F1.html
v484_n7393_9_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10946_F2.html
v484_n7393_9_f3.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10946_F3.html
v484_n7393_9_f4.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7393/fig_tab/nature10946_F4.html
v484_n7394_10_f1.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F1.html
v484_n7394_10_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F2.html
v484_n7394_10_f3.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F3.html
v484_n7394_10_f4.png,Nature,S,single, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature10969_F4.html
v484_n7394_11_f1.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature11046_F1.html
v484_n7394_11_f2.png,Nature,S,multipanel, http://www.nature.com/nature/journal/v484/n7394/fig_tab/nature11046_F2.html
